    1    9   -1     73.     44.    -75. 0.22045E+17     26.     37.     37.           0.6626
    1    9    0     72.     45.    -76. 0.21568E+17     20.     41.     38.           0.6470
    1    9    1     71.     47.    -78. 0.21008E+17     14.     46.     39.           0.6251
    1    9    2     67.     49.    -82. 0.20379E+17      9.     51.     40.           0.5976
    1    9    3     51.     52.   -104. 0.19695E+17      3.     55.     41.           0.5655
    1    9    4     22.     77.   -152. 0.18971E+17      5.     53.     42.           0.5298
    1    9    5     19.     84.   -156. 0.18224E+17     11.     46.     43.           0.4917
    1    9    6     18.     88.   -154. 0.17474E+17     17.     40.     43.           0.4523
    1   10   -6    232.     55.   -106. 0.23638E+17     44.     20.     37.           0.6301
    1   10   -5    232.     54.   -106. 0.23867E+17     38.     24.     38.           0.6500
    1   10   -4    231.     53.   -107. 0.23965E+17     33.     28.     39.           0.6630
    1   10   -3    231.     51.   -108. 0.23932E+17     28.     32.     40.           0.6687
    1   10   -2    230.     50.   -109. 0.23770E+17     23.     36.     41.           0.6672
    1   10   -1     78.     45.    -69. 0.23483E+17     18.     40.     42.           0.6585
    1   10    0     78.     47.    -69. 0.23078E+17     13.     44.     43.           0.6429
    1   10    1     78.     49.    -67. 0.22562E+17      7.     49.     44.           0.6210
    1   10    2     83.     53.    -60. 0.21946E+17      2.     53.     45.           0.5936
    1   10    3     17.     88.   -169. 0.21242E+17      3.     51.     45.           0.5617
    1   10    4     17.     87.   -164. 0.20464E+17      9.     45.     46.           0.5261
    1   10    5     17.     89.   -161. 0.19626E+17     14.     39.     46.           0.4882
    1   10    6    196.     89.    158. 0.18749E+17     19.     34.     47.           0.4491
    1   11   -6    230.     55.   -111. 0.24452E+17     35.     23.     42.           0.6249
    1   11   -5    229.     54.   -112. 0.24801E+17     30.     27.     43.           0.6443
    1   11   -4    228.     53.   -113. 0.25001E+17     26.     30.     44.           0.6568
    1   11   -3    227.     53.   -115. 0.25053E+17     21.     34.     45.           0.6623
    1   11   -2    225.     52.   -118. 0.24956E+17     17.     38.     45.           0.6605
    1   11   -1     87.     48.    -56. 0.24714E+17     12.     42.     46.           0.6517
    1   11    0     91.     53.    -50. 0.24331E+17      8.     45.     47.           0.6361
    1   11    1    206.     61.   -149. 0.23814E+17      5.     48.     47.           0.6143
    1   11    2    198.     79.   -175. 0.23174E+17      5.     47.     48.           0.5872
    1   11    3    197.     87.    174. 0.22419E+17      9.     42.     48.           0.5555
    1   11    4    197.     89.    169. 0.21565E+17     14.     37.     49.           0.5205
    1   11    5    196.     88.    165. 0.20626E+17     19.     33.     49.           0.4831
    1   11    6    195.     87.    161. 0.19621E+17     23.     28.     49.           0.4446
    1   12   -6    228.     56.   -116. 0.25331E+17     30.     25.     46.           0.6220
    1   12   -5    226.     56.   -118. 0.25754E+17     25.     28.     47.           0.6405
    1   12   -4    224.     55.   -121. 0.26014E+17     21.     32.     47.           0.6523
    1   12   -3    222.     55.   -125. 0.26110E+17     17.     35.     48.           0.6569
    1   12   -2    218.     56.   -130. 0.26042E+17     13.     38.     49.           0.6545
    1   12   -1    213.     59.   -139. 0.25812E+17     10.     41.     49.           0.6450
    1   12    0    103.     65.    -28. 0.25426E+17      8.     43.     50.           0.6289
    1   12    1    200.     75.   -167. 0.24889E+17      8.     42.     50.           0.6068
    1   12    2    198.     82.   -178. 0.24210E+17     10.     39.     50.           0.5794
    1   12    3    197.     86.    176. 0.23401E+17     14.     35.     51.           0.5477
    1   12    4    197.     87.    171. 0.22474E+17     18.     31.     51.           0.5128
    1   12    5    196.     87.    167. 0.21446E+17     22.     27.     51.           0.4757
    1   12    6    195.     86.    163. 0.20335E+17     27.     23.     51.           0.4377
    1   13   -6    225.     58.   -122. 0.26198E+17     26.     26.     48.           0.6236
    1   13   -5    223.     58.   -125. 0.26677E+17     22.     29.     49.           0.6408
    1   13   -4    221.     58.   -129. 0.26981E+17     18.     32.     50.           0.6512
    1   13   -3    217.     59.   -134. 0.27108E+17     15.     35.     50.           0.6545
    1   13   -2    213.     61.   -142. 0.27057E+17     12.     37.     51.           0.6507
    1   13   -1    208.     65.   -151. 0.26832E+17     11.     38.     51.           0.6400
    1   13    0    203.     72.   -161. 0.26435E+17     10.     38.     52.           0.6228
    1   13    1    201.     78.   -170. 0.25874E+17     11.     37.     52.           0.5998
    1   13    2    199.     82.   -178. 0.25157E+17     14.     34.     52.           0.5717
    1   13    3    198.     84.    177. 0.24296E+17     17.     31.     52.           0.5396
    1   13    4    197.     85.    172. 0.23303E+17     20.     27.     52.           0.5045
    1   13    5    196.     85.    168. 0.22196E+17     24.     24.     52.           0.4676
    1   13    6    195.     84.    164. 0.20993E+17     28.     20.     52.           0.4300
    1   14   -6    223.     60.   -129. 0.26936E+17     24.     26.     50.           0.6249
    1   14   -5    220.     60.   -132. 0.27436E+17     20.     29.     51.           0.6408
    1   14   -4    217.     61.   -137. 0.27752E+17     18.     31.     51.           0.6498
    1   14   -3    214.     63.   -143. 0.27883E+17     15.     33.     52.           0.6517
    1   14   -2    210.     66.   -150. 0.27827E+17     14.     34.     52.           0.6467
    1   14   -1    206.     70.   -158. 0.27588E+17     13.     35.     53.           0.6348
    1   14    0    203.     75.   -166. 0.27171E+17     13.     34.     53.           0.6166
    1   14    1    201.     79.   -172. 0.26580E+17     15.     32.     53.           0.5928
    1   14    2    200.     82.   -178. 0.25826E+17     17.     30.     54.           0.5642
    1   14    3    199.     84.    177. 0.24921E+17     20.     27.     54.           0.5318
    1   14    4    198.     84.    173. 0.23878E+17     23.     23.     54.           0.4967
    1   14    5    196.     84.    169. 0.22714E+17     27.     20.     53.           0.4602
    1   14    6    195.     83.    165. 0.21449E+17     30.     17.     53.           0.4233
    1   15   -6    220.     63.   -137. 0.28111E+17     25.     22.     53.           0.6267
